pmid	title_e	journal
33935138	Estimating the Cumulative Incidence of SARS-CoV-2 Infection and the Infection Fatality Ratio in Light of Waning Antibodies.	Epidemiology
33934980	Bacterial coinfections in coronavirus disease 2019.	Trends Microbiol
33934924	Feeding intolerance in critically ill patients with COVID-19.	Clin Nutr
33934920	Accuracy of rapid antigen detection test for nasopharyngeal swab specimens and saliva samples in comparison with RT-PCR and viral culture for SARS-CoV-2 detection.	J Infect Chemother
33934836	Patents and technology transfer in CRISPR technology.	Prog Mol Biol Transl Sci
33934734	Mortality Rate of Patients With COVID-19 Based on Underlying Health Conditions.	Disaster Med Public Health Prep
33934229	Placenta histopathology in SARS-CoV-2 infection: analysis of a consecutive series and comparison with control cohorts.	Virchows Arch
33934177	Machine learning automatically detects COVID-19 using chest CTs in a large multicenter cohort.	Eur Radiol
33934126	Neurological Manifestations of COVID-19 Associated Multi-system Inflammatory Syndrome in Children: A Systematic Review and Meta-analysis.	J Nepal Health Res Counc
33933851	The role of IL-6/lymphocyte ratio in the peripheral blood of severe patients with COVID-19.	Int Immunopharmacol
33933847	Hematological characteristics of patients with novel coronavirus pneumonia in intensive care unit.	Int Immunopharmacol
33933654	A predictive model of clinical deterioration among hospitalized COVID-19 patients by harnessing hospital course trajectories.	J Biomed Inform
33933527	"Seroprevalence of SARS-CoV-2 antibodies in university students: Cross-sectional study, December 2020, England."	J Infect
33933339	Joint effect of heart failure and coronary artery disease on the risk of death during hospitalization for COVID-19.	Eur J Intern Med
33933297	Early caloric deficit is associated with a higher risk of death in invasive ventilated COVID-19 patients.	Clin Nutr
33933295	Nutritional risk at hospital admission is associated with prolonged length of hospital stay in old patients with COVID-19.	Clin Nutr
33933189	"SARS-CoV-2 seroprevalence, and IgG concentration and pseudovirus neutralising antibody titres after infection, compared by HIV status: a matched case-control observational study."	Lancet HIV
33933168	Empiric use of anticoagulation in hospitalized patients with COVID-19: a propensity score-matched study of risks and benefits.	Biomark Res
33933115	Broad respiratory testing to identify SARS-CoV-2 viral co-circulation and inform diagnostic stewardship in the COVID-19 pandemic.	Virol J
33932872	"Does COVID-19 cause an increase in spleen dimensions? Possible effects of immune activation, hematopoietic suppression and microthrombosis."	Clin Imaging
33932848	Evaluation of SARS-CoV-2 total antibody detection via a lateral flow nanoparticle fluorescence immunoassay.	J Clin Virol
33932751	CT-Based COVID-19 triage: Deep multitask learning improves joint identification and severity quantification.	Med Image Anal
33932726	Determinants of enhanced vulnerability to coronavirus disease 2019 in UK patients with cancer: a European study.	Eur J Cancer
33932696	A possible pathogenic role of Syndecan-1 in the pathogenesis of coronavirus disease 2019 (COVID-19).	Int Immunopharmacol
33932638	Predictors of readmission requiring hospitalization after discharge from emergency departments in patients with COVID-19.	Am J Emerg Med
33932604	Longitudinal assessment of anti-SARS-CoV-2 antibody dynamics and clinical features following convalescence from a COVID-19 infection.	Int J Infect Dis
33932603	Dynamic changes and prevalence of SARS-CoV-2 IgG/IgM antibodies: Analysis of multiple factors.	Int J Infect Dis
33932543	Nanotechnology-based approaches for emerging and re-emerging viruses: Special emphasis on COVID-19.	Microb Pathog
33932525	Genome sequencing of SARS-CoV-2 in a cohort of Egyptian patients revealed mutation hotspots that are related to clinical outcomes.	Biochim Biophys Acta Mol Basis Dis
33932335	"Associations between body-mass index and COVID-19 severity in 6.9 million people in England: a prospective, community-based, cohort study."	Lancet Diabetes Endocrinol
33932309	Detection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is influenced by the type of transport medium: Implications for diagnosis and monitoring.	Int J Clin Pract
33932304	Effect of the coronavirus pandemic on tumor markers.	J Med Virol
33932299	SARS-CoV-2 antibodies: IgA correlates with severity of disease in early COVID-19 infection.	J Med Virol
33932255	Heart failure with preserved ejection fraction according to the HFA-PEFF score in COVID-19 patients: clinical correlates and echocardiographic findings.	Eur J Heart Fail
33932228	"Development of a high-sensitivity ELISA detecting IgG, IgA and IgM antibodies to the SARS-CoV-2 spike glycoprotein in serum and saliva."	Immunology
33932183	A comprehensive review of imaging findings in COVID-19 - status in early 2021.	Eur J Nucl Med Mol Imaging
33932179	How does allergic rhinitis impact the severity of COVID-19?: a case-control study.	Eur Arch Otorhinolaryngol
33932073	Changes in the respiratory function of COVID-19 survivors during follow-up: A novel respiratory disorder on the rise?	Int J Clin Pract
33931952	Oral manifestations of COVID-19 patients: An online survey of the Egyptian population.	Clin Exp Dent Res
33931838	[Not all cases of groundglas opacity are COVID-19 - Pneumocystis-jirovecii-pneumonia as a differential diagnosis].	Dtsch Med Wochenschr
33931780	RNA-extraction-free nano-amplified colorimetric test for point-of-care clinical diagnosis of COVID-19.	Nat Protoc
33931692	Standard blood laboratory values as a clinical support tool to distinguish between SARS-CoV-2 positive and negative patients.	Sci Rep
33931684	Evaluation of mobile real-time polymerase chain reaction tests for the detection of severe acute respiratory syndrome coronavirus 2.	Sci Rep
33931677	The COVID-19 lab score: an accurate dynamic tool to predict in-hospital outcomes in COVID-19 patients.	Sci Rep
33931556	SARS-CoV-2 serological assay and viral testing: a report of professional football setting.	Postgrad Med J
33931473	Overlap of immunotherapy-related pneumonitis and COVID-19 pneumonia: diagnostic and vaccine considerations.	J Immunother Cancer
33931386	Implications of COVID-19 infection on patients with uveitis under biologic treatment.	Br J Ophthalmol
33931378	Applicability of lung ultrasound in COVID-19 diagnosis and evaluation of the disease progression: A systematic review.	Pulmonology
33931377	Estimating COVID-19 Infection and Severity Risks in Patients with Chronic Rhinosinusitis: A Korean Nationwide Cohort Study.	J Allergy Clin Immunol Pract
33931304	"Parkinson's disease may worsen outcomes from coronavirus disease 2019 (COVID-19) pneumonia in hospitalized patients: A systematic review, meta-analysis, and meta-regression."	Parkinsonism Relat Disord
33931205	Extrathoracic manifestations of COVID-19 in adults and presentation of the disease in children.	Radiologia
33931105	"Etiology and clinical characteristics of SARS-CoV-2 and other human coronaviruses among children in Zhejiang Province, China 2017-2019."	Virol J
33930959	Increased survivability of coronavirus and H1N1 influenza virus under electrostatic aerosol-to-hydrosol sampling.	J Hazard Mater
33930904	Homeopathic Remedies in COVID-19: Prognostic Factor Research.	Homeopathy
33930734	Evaluation of deep learning approaches for identification of different corona-virus species and time series prediction.	Comput Med Imaging Graph
33930704	Evaluation of hepatic enzymes activities in COVID-19 patients.	Int Immunopharmacol
33930691	Comprehensive evaluation of eight commercial SARS-CoV-2 IgG assays.	Diagn Microbiol Infect Dis
33930607	Recent advances and challenges of RT-PCR tests for the diagnosis of COVID-19.	Pathol Res Pract
33930545	Early and consecutive RT-PCR tests with both oropharyngeal swabs and sputum could improve testing yield for patients with COVID-19: An observation cohort study in China.	Int J Infect Dis
33930540	Comparative diagnostic performance of rapid antigen detection tests for COVID-19 in a hospital setting.	Int J Infect Dis
33930487	"Seroprevalence of SARS-CoV-2 antibodies, associated epidemiological factors and antibody kinetics among healthcare workers in Connecticut."	J Hosp Infect
33930473	"Diagnostic accuracy of three SARS-CoV2 antibody detection assays, neutralizing effect and longevity of serum antibodies."	J Virol Methods
33930425	Evaluation of 32 rapid tests for detection of antibodies against SARS-CoV-2.	Clin Chim Acta
33930195	Optimal uses of pooled testing for COVID-19 incorporating imperfect test performance and pool dilution effect: An application to congregate settings in Los Angeles County.	J Med Virol
33930189	The breadth of concomitant virological features in a family cluster outbreak of COVID-19 pneumonia.	J Med Virol
33930185	Maternal death related to COVID-19: A systematic review and meta-analysis focused on maternal co-morbidities and clinical characteristics.	Int J Gynaecol Obstet
33930096	Low serum albumin and the risk of hospitalization in COVID-19 infection: A retrospective case-control study.	PLoS One
33930079	"Epidemiology, outcomes, and utilization of intensive care unit resources for critically ill COVID-19 patients in Libya: A prospective multi-center cohort study."	PLoS One
33930009	Clinical Implications of Hematologic and Hemostatic Abnormalities in Children With COVID-19.	J Pediatr Hematol Oncol
33929947	"SARS-CoV-2 Seroprevalence Among Healthcare Workers by Workplace Exposure Risk in Kashmir, India."	J Hosp Med
33929934	A real-time and high-throughput neutralization test based on SARS-CoV-2 pseudovirus containing monomeric infrared fluorescent protein as reporter.	Emerg Microbes Infect
33929709	Molecular diagnosis of SARS-CoV-2 in seminal fluid.	J Endocrinol Invest
33929617	Neurological update: COVID-19.	J Neurol
33929301	Nucleic Acid-based Testing for Noninfluenza Viral Pathogens in Adults with Suspected Community-acquired Pneumonia. An Official American Thoracic Society Clinical Practice Guideline.	Am J Respir Crit Care Med
33929101	A multiplex antigen microarray for simultaneous IgG and IgM detection against SARS-CoV-2 reveals higher seroprevalence than reported.	Microb Biotechnol
33929022	Cross-Institutional Evaluation of the Abbott ARCHITECT SARS-CoV-2 IgG Immunoassay.	Lab Med
33929003	An update on Sars-CoV-2: a review.	Theor Biol Forum
33928912	Testing for and identification of Multisystem Inflammatory Syndrome in children in the pediatric emergency department.	Curr Opin Pediatr
33928784	Early Detection of SARS-CoV-2 Seroconversion in Humans with Aggregation-Induced Near-Infrared Emission Nanoparticle-Labeled Lateral Flow Immunoassay.	ACS Nano
33928626	Mortality and critical conditions in COVID-19 patients at private hospitals: weekend effect?	Eur Rev Med Pharmacol Sci
33928624	COVID-19 among healthcare workers in a Southern Brazilian Hospital and evaluation of a diagnostic strategy based on the RT-PCR test and retest for Sars-CoV-2.	Eur Rev Med Pharmacol Sci
33928623	"Cardiovascular, hematological and neurosensory impact of COVID-19 and variants."	Eur Rev Med Pharmacol Sci
33928622	"SARS-CoV-2 was already circulating in Italy, in early December 2019."	Eur Rev Med Pharmacol Sci
33928614	Prognostic significance of Tp-e interval and Tp-e/QTc ratio in patients with COVID-19.	Eur Rev Med Pharmacol Sci
33928439	Critical analysis of acute kidney injury in pediatric COVID-19 patients in the intensive care unit.	Pediatr Nephrol
33928384	Utility of Antigen-Based Rapid Diagnostic Test for Detection of SARS-CoV-2 Virus in Routine Hospital Settings.	Lab Med
33928380	Clinical Utility of Midregional Proadrenomedullin in Patients with COVID-19.	Lab Med
33928377	Performance Evaluation of the Siemens SARS-CoV-2 Total Antibody and IgG Antibody Test.	Lab Med
33928257	Combining Initial Radiographs and Clinical Variables Improves Deep Learning Prognostication in Patients with COVID-19 from the Emergency Department.	Radiol Artif Intell
33928256	Automated Assessment and Tracking of COVID-19 Pulmonary Disease Severity on Chest Radiographs using Convolutional Siamese Neural Networks.	Radiol Artif Intell
33928255	Automated Quantification of CT Patterns Associated with COVID-19 from Chest CT.	Radiol Artif Intell
