pmid	title_e	journal
33996911	Computational Identification of a Putative Allosteric Binding Pocket in TMPRSS2.	Front Mol Biosci
33996744	Pomegranate Peel Extract as an Inhibitor of SARS-CoV-2 Spike Binding to Human ACE2 Receptor (in vitro): A Promising Source of Novel Antiviral Drugs.	Front Chem
33996694	An Overview of Asthma and COVID-19: Protective Factors Against SARS-COV-2 in Pediatric Patients.	Front Pediatr
33996683	COVID-19 in Immunosuppressed Children.	Front Pediatr
33996638	The Unfolded Protein Response and Autophagy on the Crossroads of Coronaviruses Infections.	Front Cell Infect Microbiol
33996501	Design of advanced siRNA therapeutics for the treatment of COVID-19.	Meta Gene
33996172	Nucleocapsid and Spike Proteins of SARS-CoV-2 Drive Neutrophil Extracellular Trap Formation.	Immune Netw
33996168	Experimental Animal Models of Coronavirus Infections: Strengths and Limitations.	Immune Netw
33995851	COVID-19 and hyperglycemia/diabetes.	World J Diabetes
33995847	Advanced-glycation end-products axis: A contributor to the risk of severe illness from COVID-19 in diabetes patients.	World J Diabetes
33995679	A SCID mouse-human lung xenograft model of SARS-CoV-2 infection.	Theranostics
33995653	The therapeutic potential of inorganic polyphosphate: A versatile physiological polymer to control coronavirus disease (COVID-19).	Theranostics
33995410	Plasma Lectin Pathway Complement Proteins in Patients With COVID-19 and Renal Disease.	Front Immunol
33995382	SARS-CoV-2 Induces Lymphocytopenia by Promoting Inflammation and Decimates Secondary Lymphoid Organs.	Front Immunol
33995366	A Structural Landscape of Neutralizing Antibodies Against SARS-CoV-2 Receptor Binding Domain.	Front Immunol
33995364	Cellular Immune Response to COVID-19 and Potential Immune Modulators.	Front Immunol
33995361	Mini-Factor H Modulates Complement-Dependent IL-6 and IL-10 Release in an Immune Cell Culture (PBMC) Model: Potential Benefits Against Cytokine Storm.	Front Immunol
33995351	SARS-CoV-2-Seronegative Subjects Target CTL Epitopes in the SARS-CoV-2 Nucleoprotein Cross-Reactive to Common Cold Coronaviruses.	Front Immunol
33995342	Clinical and Immunological Factors That Distinguish COVID-19 From Pandemic Influenza A(H1N1).	Front Immunol
33995341	Cytokine Storm: The Primary Determinant for the Pathophysiological Evolution of COVID-19 Deterioration.	Front Immunol
33995308	"Mefloquine, a Potent Anti-severe Acute Respiratory Syndrome-Related Coronavirus 2 (SARS-CoV-2) Drug as an Entry Inhibitor in vitro."	Front Microbiol
33995281	Review: Obesity and COVID-19: A Detrimental Intersection.	Front Endocrinol (Lausanne)
33995121	Proteomics and Machine Learning Approaches Reveal a Set of Prognostic Markers for COVID-19 Severity With Drug Repurposing Potential.	Front Physiol
33995062	Profiling Ribonucleotide and Deoxyribonucleotide Pools Perturbed by Remdesivir in Human Bronchial Epithelial Cells.	Front Pharmacol
33995033	SARS-CoV-2 Switches 'on' MAPK and NFkappaB Signaling via the Reduction of Nuclear DUSP1 and DUSP5 Expression.	Front Pharmacol
33994673	SARS-CoV-PL(pro)-Inhibitoren als mogliche Breitspektrum-Virostatika.	Biospektrum (Heidelb)
33994655	An insight into the inhibitory mechanism of phytochemicals and FDA-approved drugs on the ACE2-Spike complex of SARS-CoV-2 using computational methods.	Chem Zvesti
33994607	Inhibition of SARS-CoV-2 reproduction using Boswellia carterii: A theoretical study.	J Mol Liq
33994548	Obesity - A Risk Factor for Psoriasis and COVID-19.	Actas Dermosifiliogr
33994545	Protein kinase CK2: a potential therapeutic target for diverse human diseases.	Signal Transduct Target Ther
33994374	Dialysis-Induced Immune Dysregulations and Their Possible Impacts on COVID-19.	Iran J Kidney Dis
33993845	Prime-boost vaccination of mice and rhesus macaques with two novel adenovirus vectored COVID-19 vaccine candidates.	Emerg Microbes Infect
33993812	Type I and II interferons toward ideal vaccine and immunotherapy.	Expert Rev Vaccines
33993681	[Bats of the subtropical climate zone of the Krasnodar Territory of Russia as a possible reservoir of zoonotic viral infections].	Vopr Virusol
33993680	[Susceptibility of animal species to experimental SARS-CoV-2 (Coronaviridae: Coronavirinae: Betacoronavirus; Sarbecovirus) infection].	Vopr Virusol
33993665	[Significance of platelets in inflammatory and thrombotic reactions in the elderly.]	Adv Gerontol
33993519	"Recombinant CD137-Fc, its synthesis, and applications for improving the immune system functions, such as tumor immunotherapy and to reduce the inflammation due to the novel coronavirus."	J Cell Biochem
33993490	Caspases and therapeutic potential of caspase inhibitors in moderate-severe SARS CoV2 infection and long COVID.	Allergy
33993372	The Evolution of Severe Acute Respiratory Syndrome Coronavirus-2 during Pandemic and Adaptation to the Host.	J Mol Evol
33993223	Bioinformatics and system biology approaches to identify the diseasome and comorbidities complexities of SARS-CoV-2 infection with the digestive tract disorders.	Brief Bioinform
33993052	Q493K and Q498H substitutions in Spike promote adaptation of SARS-CoV-2 in mice.	EBioMedicine
33992926	PdCl2-catalyzed synthesis of a new class of isocoumarin derivatives containing aminosulfonyl / aminocarboxamide moiety: First identification of a isocoumarin based PDE4 inhibitor.	Eur J Med Chem
33992907	New insights into human immunity from ancient genomics.	Curr Opin Immunol
33992887	COVID-19 as a mediator of interferon deficiency and hyperinflammation: Rationale for the use of JAK1/2 inhibitors in combination with interferon.	Cytokine Growth Factor Rev
33992805	A SARS-CoV-2 targeted siRNA-nanoparticle therapy for COVID-19.	Mol Ther
33992695	Viral respiratory infections and psychosis: A review of the literature and the implications of COVID-19.	Neurosci Biobehav Rev
33992693	Structural Modeling of the SARS-CoV-2 Spike/Human ACE2 Complex Interface can Identify High-Affinity Variants Associated with Increased Transmissibility.	J Mol Biol
33992187	Post-COVID 19 neurological syndrome: Implications for sequelae's treatment.	J Clin Neurosci
33992179	Drug repurposing of selective serotonin reuptake inhibitors: Could these drugs help fight COVID-19 and save lives?	J Clin Neurosci
33992054	Structural Basis for the Understanding of Entry Inhibitors Against SARS Viruses.	Curr Med Chem
33992044	Pediatric Inflammatory Multisystem Syndrome (PIMS) - Potential role for cytokines such Is IL-6.	Physiol Res
33991784	Diffuse interstitial pneumonia-like/macrophage activation syndrome-like changes in patients with COVID-19 correlate with length of illness.	Ann Diagn Pathol
33991677	Spreading of a new SARS-CoV-2 N501Y spike variant in a new lineage.	Clin Microbiol Infect
33991637	Liver injury in COVID-19 and IL-6 trans-signaling-induced endotheliopathy.	J Hepatol
33991580	Basophil reactivity to BNT162b2 is mediated by PEGylated lipid nanoparticles in patients with PEG allergy.	J Allergy Clin Immunol
33991531	Immunoinformatics and Pepscan strategies on the path of a peptide-based serological diagnosis of COVID19.	J Immunol Methods
33991511	Epitope profiling reveals binding signatures of SARS-CoV-2 immune response in natural infection and cross-reactivity with endemic human CoVs.	Cell Rep
33991510	Dynamics of B cell repertoires and emergence of cross-reactive responses in patients with different severities of COVID-19.	Cell Rep
33991505	A novel nano therapeutic using convalescent plasma derived exosomal (CP(Exo)) for COVID-19: A combined hyperactive immune modulation and diagnostics.	Chem Biol Interact
33991487	"Transmission, infectivity, and neutralization of a spike L452R SARS-CoV-2 variant."	Cell
33991451	Hypoxia induces expression of angiotensin-converting enzyme II in alveolar epithelial cells: Implications for the pathogenesis of acute lung injury in COVID-19.	Physiol Rep
33991349	"A weak COPI binding motif in the cytoplasmic tail of SARS-CoV-2 spike glycoprotein is necessary for its cleavage, glycosylation, and localization."	FEBS Lett
33990973	Association of GSTM1 and GSTT1 gene polymorphisms with COVID-19 susceptibility and its outcome.	J Med Virol
33990972	Immunological aspects and gender bias during respiratory viral infections including novel Coronavirus disease-19 (COVID-19): A scoping review.	J Med Virol
33990955	"Vitamin D and COVID-19: Role of ACE2, age, gender, and ethnicity."	J Med Virol
33990585	Crystal structure of SARS-CoV-2 Orf9b in complex with human TOM70 suggests unusual virus-host interactions.	Nat Commun
33990387	Nasal expression of SARS-CoV-2 entry receptors in newborns.	Arch Dis Child Fetal Neonatal Ed
33989977	"Tuning the Computational Evaluation of Spectroscopic, ELF, LOL, NCI analysis and Molecular Docking of Novel Anti COVID-19 Molecule 4-Dimethylamino Pyridinium 3, 5-Dichlorosalicylate."	Spectrochim Acta A Mol Biomol Spectrosc
33989761	COVID-19 and Parkinson's disease: Defects in neurogenesis as the potential cause of olfactory system impairments and anosmia.	J Chem Neuroanat
33989635	Molnupiravir promotes SARS-CoV-2 mutagenesis via the RNA template.	J Biol Chem
33989516	The SARS-CoV-2 RNA interactome.	Mol Cell
33989051	"Molecular Insights into COVID-19 Pathophysiology, Immune Pathogenesis, Detection, and Treatment."	DNA Cell Biol
33988903	Graphene Oxide Nanosheets Interact and Interfere with SARS-CoV-2 Surface Proteins and Cell Receptors to Inhibit Infectivity.	Small
33988334	The Magnitude and Functionality of SARS-CoV-2 Reactive Cellular and Humoral Immunity in Transplant Population Is Similar to the General Population Despite Immunosuppression.	Transplantation
33988184	"Identification of and Surveillance for the SARS-CoV-2 Variants B.1.427 and B.1.429 - Colorado, January-March 2021."	MMWR Morb Mortal Wkly Rep
33988162	Cardiovascular impact of COVID-19: an array of presentations.	Acta Biomed
33988079	Repurposing of the herbal formulations: molecular docking and molecular dynamics simulation studies to validate the efficacy of phytocompounds against SARS-CoV-2 proteins.	J Biomol Struct Dyn
33988066	Target SARS-CoV-2: theoretical exploration on clinical suitability of certain drugs.	J Biomol Struct Dyn
33988001	"COVID-19 Endothelial Dysfunction Can Cause Erectile Dysfunction: Histopathological, Immunohistochemical, and Ultrastructural Study of the Human Penis."	World J Mens Health
33987944	Proteomic and metabolomic investigation of serum lactate dehydrogenase elevation in COVID-19 patients.	Proteomics
33987897	Influence of daily aspirin therapy on ACE2 expression and function-implications for SARS-CoV-2 and patients with aspirin-exacerbated respiratory disease.	Clin Exp Allergy
33987376	Bioinformatic and mouse model reveal the potential high vulnerability of Leydig cells on SARS-CoV-2.	Ann Transl Med
33987176	The Mechanisms and Animal Models of SARS-CoV-2 Infection.	Front Cell Dev Biol
33986661	Potential Mechanism Prediction of Herbal Medicine for Pulmonary Fibrosis Associated with SARS-CoV-2 Infection Based on Network Analysis and Molecular Docking.	Front Pharmacol
33986591	Neuropilin 1: A Novel Entry Factor for SARS-CoV-2 Infection and a Potential Therapeutic Target.	Biologics
33986405	Repurposing potential of posaconazole and grazoprevir as inhibitors of SARS-CoV-2 helicase.	Sci Rep
33986382	Exploring antibody repurposing for COVID-19: beyond presumed roles of therapeutic antibodies.	Sci Rep
33986354	"Surge of severe acute respiratory syndrome coronavirus 2 infections linked to single introduction of a virus strain in Myanmar, 2020."	Sci Rep
33986351	In silico analysis suggests the RNAi-enhancing antibiotic enoxacin as a potential inhibitor of SARS-CoV-2 infection.	Sci Rep
33986292	"Highly conserved, non-human-like, and cross-reactive SARS-CoV-2 T cell epitopes for COVID-19 vaccine design and validation."	NPJ Vaccines
33986287	Protein-based antigen presentation platforms for nanoparticle vaccines.	NPJ Vaccines
33986286	Characterization of an attenuated SARS-CoV-2 variant with a deletion at the S1/S2 junction of the spike protein.	Nat Commun
33986253	Metagenomic analysis reveals oropharyngeal microbiota alterations in patients with COVID-19.	Signal Transduct Target Ther
33986193	A specific low-density neutrophil population correlates with hypercoagulation and disease severity in hospitalized COVID-19 patients.	JCI Insight
33986127	Shared inflammatory pathways and therapeutic strategies in COVID-19 and cancer immunotherapy.	J Immunother Cancer
33985433	IPD 2.0: To derive insights from an evolving SARS-CoV-2 genome.	BMC Bioinformatics
33985343	COVID-19: A Redox Disease-What a Stress Pandemic Can Teach Us About Resilience and What We May Learn from the Reactive Species Interactome About Its Treatment.	Antioxid Redox Signal
33984877	Role of ACE2 polymorphism in COVID-19: impact of age.	Clin Chem Lab Med
33984653	Designing potential siRNA molecule for the nucleocapsid(N) gene silencing of different SARS-CoV-2 strains of Bangladesh: Computational approach.	Comput Biol Chem
33984520	Plant-derived exosomal microRNAs inhibit lung inflammation induced by exosomes SARS-CoV-2 Nsp12.	Mol Ther
33984473	Promising anti-SARS-CoV-2 drugs by effective dual targeting against the viral and host proteases.	Bioorg Med Chem Lett
