pmid	title_e	journal
34159021	Acute Multiple Cerebral Watershed Infarctions as the Initial Presentation of COVID-19 in a Young Male Patient: A Case Report.	Cureus
34158979	Otherwise Unexplained Transient QTc Prolongation in a Patient Admitted with COVID Disease.	Case Rep Cardiol
34158948	Testicular vein thrombosis mimicking epididymo-orchitis after suspected Covid-19 infection.	SAGE Open Med Case Rep
34158904	Transection of lung as rare complication of pigtail catheter placement.	Radiol Case Rep
34158815	Post-COVID-19 Benign Paroxysmal Positional Vertigo.	Case Rep Med
34158339	Superior mesenteric vein and portal vein thrombosis in a patient with COVID-19: a rare case.	BMJ Case Rep
34158323	Recurrent deep venous thromboses in a patient with adult-onset Still's disease.	BMJ Case Rep
34157773	Thrombosis and Dissection of the Abdominal Arteries Associated with Infarcts of Solid Organs in a Patient with COVID-19: A Novel Clinical Entity.	Hamostaseologie
34156028	ACUTE TRANSVERSE MYELITIS AS A NEUROLOGICAL COMPLICATION OF COVID-19: A CASE REPORT.	Wiad Lek
34155594	The First Case of Immunity Loss and SARS-CoV-2 Reinfection by the Same Virus Lineage in Amazonia.	J Racial Ethn Health Disparities
34155453	SARS-CoV-2 Myocarditis Due to Severe Obesity.	Cureus
34155024	Fulminant granulomatosis with polyangiitis presenting with diffuse alveolar haemorrhage following COVID-19.	BMJ Case Rep
34155020	Trigeminal and cervical radiculitis after tozinameran vaccination against COVID-19.	BMJ Case Rep
34154967	Recovery of a patient with severe COVID-19 by acupuncture and Chinese herbal medicine adjuvant to standard care.	J Integr Med
34153802	New-onset refractory status epilepticus following the ChAdOx1 nCoV-19 vaccine.	J Neuroimmunol
34153487	Surgical Correction of a Clivus Cerebrospinal Fluid Fistula: A Technical Report.	World Neurosurg
34152973	Prolonged SARS-CoV-2 RNA Shedding from Therapy Cat after Cluster Outbreak in Retirement Home.	Emerg Infect Dis
34152842	Acute Pain Crisis Caused by Tramadol Remdesivir Drug-Drug Interaction.	J Palliat Med
34152840	The Potential Role of Aerosolized Phosphodiesterase 3 Inhibitor Enoximone in the Management of Coronavirus Disease 2019 Hypoxemia: A Case Report.	J Aerosol Med Pulm Drug Deliv
34151993	A challenging case of SARS-CoV-2- AIDS and Nocardiosis coinfection from the SMatteo COvid19 REgistry (SMACORE).	New Microbiol
34151741	Cochlear implantation for single-sided deafness after COVID-19 hospitalization.	Cochlear Implants Int
34151164	Mycoplasma pneumoniae co-infection with SARS-CoV-2: A case report.	Access Microbiol
34151156	Pulmonary aspergillosis in two COVID-19 patients from Kuwait.	Access Microbiol
34151048	Descemet's membrane endothelial keratoplasty (DMEK) rejection following COVID-19 infection: A case report.	Am J Ophthalmol Case Rep
34151047	Acute-onset central serous retinopathy after immunization with COVID-19 mRNA vaccine.	Am J Ophthalmol Case Rep
34151034	Transient Horner syndrome associated with COVID-19: A case report.	eNeurologicalSci
34150976	Low trauma posterior native hip dislocation with acute longitudinal transverse myelitis due to SARS-CoV-2 - A case-report.	Trauma Case Rep
34150792	Pneumatosis Intestinalis in the Setting of COVID-19: A Single Center Case Series From New York.	Front Med (Lausanne)
34150685	Multisystemic Inflammatory Syndrome and Thrombotic Microangiopathy as Complications of COVID-19 in a Child: A Case Report.	Front Pediatr
34150573	Electroconvulsive Therapy for a Patient with Suicide by Drinking Bleach During Treatment of COVID-19: A Case Report.	Anesth Pain Med
34150517	Corticosteroids in Covid-19 pandemic have the potential to unearth hidden burden of strongyloidiasis.	IDCases
34150489	Post-acute care management of a patient with COVID-19 using remote cardiorespiratory monitoring.	Respir Med Case Rep
34150403	Cutaneous and Pulmonary Manifestations: COVID-19 Virus or Coccidioidomycosis?	Cureus
34150392	COVID-19: A Potential Cause of Non-convulsive Status Epilepticus.	Cureus
34150387	Unusual Presentation of a Severe COVID-19 Case With Axillary Artery Thrombosis.	Cureus
34150386	A Case of Autoimmune Hemolytic Anemia Following COVID-19 Messenger Ribonucleic Acid Vaccination.	Cureus
34150372	Rhabdomyolysis Secondary to COVID-19 Vaccination.	Cureus
34150353	Report of a Confirmed SARS-CoV-2 Positive Newborn after Delivery Despite Negative SARS-CoV-2 Testing on Both Parents.	AJP Rep
34149985	Asymptomatic coronavirus disease 2019 mimicking metastatic breast cancer on positron emission tomography/computed tomography imaging.	Radiol Case Rep
34149984	Axillary lymphadenopathy in a renal cell carcinoma patient after COVID-19 Vaccination.	Radiol Case Rep
34149974	Simultaneous Giant cavity pulmonary lesion and pneumothorax following COVID-19 pneumonia.	Radiol Case Rep
34149939	Hemophagocytic lymphohistocytosis in a COVID-19 patient in the acute phase: case report.	Memo
34149833	Delayed presentation of inflammatory breast carcinoma during the COVID-19 pandemic.	Eur Surg
34149327	Spontaneous Tonsillar Hemorrhage in a SARS-CoV-2 Positive Male.	J Radiol Nurs
34149234	Ayurvedic management of pregnant woman infected with coronavirus disease 2019 ((SARS-CoV-2) - A Case Report.	J Ayurveda Integr Med
34148946	Paroxysmal Atrioventricular Block in a Relatively Young Patient with COVID-19.	Intern Med
34148939	[A case of cerebral embolism with Coronavirus disease 2019].	Rinsho Shinkeigaku
34148772	Type 1 Kounis Syndrome Induced by Inactivated SARS-COV-2 Vaccine.	J Emerg Med
34148697	COVID-19 associated Kawasaki-like multisystem inflammatory syndrome in an adult.	Rev Esp Anestesiol Reanim
34148546	Persistent cognitive impairment associated with cerebrospinal fluid anti-SARS-CoV-2 antibodies six months after mild COVID-19.	Neurol Res Pract
34147358	COVID-19 antibody donation using immunoadsorption: Report of two cases.	Transfus Apher Sci
34146463	Bilateral foot ulcers in a COVID-19 patient under favipiravir treatment.	J Cosmet Dermatol
34146334	Prone Positioning Covid-19 Patients: A Double-Edged Sword-A Case Report of a Devastating Ocular Complication.	Ophthalmol Ther
34146068	Cilioretinal artery occlusion with paracentral acute middle maculopathy associated with COVID-19.	Indian J Ophthalmol
34146056	Endogenous fungal endophthalmitis following intensive corticosteroid therapy in severe COVID-19 disease.	Indian J Ophthalmol
34145839	Upper extremity arterial thromboembolism in a patient with severe COVID-19 pneumonia: A case report.	Jt Dis Relat Surg
34145669	COVID-19-related neuropathology and microglial activation in elderly with and without dementia.	Brain Pathol
34145143	Coronavirus Disease-19 and Re-infection: Unknown of the Unknown.	Saudi J Kidney Dis Transpl
34145134	Coronavirus Disease-2019 in Children with Primary Kidney Disease: A Case series.	Saudi J Kidney Dis Transpl
34142936	COVID-19 Disease in a Kidney Transplant Recipient With Diffuse Intrarenal Hemorrhage.	Exp Clin Transplant
34142086	The effect of coincidental SARS-CoV-2 infection on pre-operative cardiopulmonary exercise testing.	Anaesth Rep
34141804	"Prone position combined with high-flow nasal oxygen could benefit spontaneously breathing, severe COVID-19 patients: A case report."	World J Clin Cases
34141770	Thymosin as a possible therapeutic drug for COVID-19: A case report.	World J Clin Cases
34141763	Transient immune hepatitis as post-coronavirus disease complication: A case report.	World J Clin Cases
34141504	A Case of Failure of EkoSonic Endovascular System in the Treatment of Submassive Pulmonary Embolism.	Cureus
34141501	COVID-19-Associated Bronchiectasis and Its Impact on Prognosis.	Cureus
34141500	A Case of Cervical Lymphadenopathy After Vaccination Against COVID-19.	Cureus
34141440	Wide complex tachycardia in a patient with COVID-19 treated with chloroquine/azithromycin.	Oxf Med Case Reports
34140949	Hemadsorption as a Treatment Option for Multisystem Inflammatory Syndrome in Children Associated With COVID-19. A Case Report.	Front Immunol
34140876	A rare case of the superior vena cava obstruction in a 16-year-old boy with Burkitt's lymphoma: A case report.	J Taibah Univ Med Sci
34140331	Unilateral diaphragm paralysis with COVID-19 infection.	BMJ Case Rep
34140329	Treatment refractory Stenotrophomonas maltophilia bacteraemia and pneumonia in a COVID-19-positive patient.	BMJ Case Rep
34139856	Portal thrombosis in a patient with SARS-CoV-2 infection.	Rev Esp Enferm Dig
34139069	Acute generalized exanthematous pustulosis following treatment with favipiravir in a patient with COVID-19 without hydroxychloroquine use: Report of the first case.	J Cosmet Dermatol
34138828	"SARS-CoV-2-Related Subacute Thyroiditis, Myocarditis, and Hepatitis After Full Resolution of COVID-19 Serum Markers."	Am J Case Rep
34138472	Systemic drug-related intertriginous and flexural exanthema like eruption after CoronaVac vaccine.	J Eur Acad Dermatol Venereol
34138387	Delayed presentation of postinfectious encephalitis associated with SARS-CoV-2 infection: a case report.	Neurol Sci
34137813	A case of thrombocytopenia and multiple thromboses after vaccination with ChAdOx1 nCoV-19 against SARS-CoV-2.	Blood Adv
34137714	[COVID-19 in adults with antibody deficiencies].	Medicina (B Aires)
34137349	SARS-CoV-2 late shedding may be infectious between immunocompromised hosts.	Infect Dis (Lond)
34136676	Kratom use for depression/anxiety self-management: challenges during the COVID-19 pandemic - A case report.	Heliyon
34136351	SARS-CoV-2 detection and sequencing in heart tissue associated with myocarditis and persistent arrhythmia: A case report.	IDCases
34136292	Guillain-Barre Syndrome following SARS-COVID-19 Infection: A Case Report from India.	Case Rep Infect Dis
34136262	Fatal cytomegalovirus pneumonia in a critically ill patient with COVID-19.	Respirol Case Rep
34136260	Delayed hypercoagulable state in COVID-19 adolescent patient: a case report.	Respirol Case Rep
34136250	The diagnostic dilemma of bilateral optic neuritis and idiopathic intracranial hypertension coexistence in a patient with recent COVID-19 infection.	Clin Case Rep
34136234	Response to pegylated interferon in a COVID-19 positive male with metastatic jejunal neuroendocrine tumor treated with everolimus.	Clin Case Rep
34136224	Characteristics and outcomes of five patients with COVID-19 and hematological malignancies.	Clin Case Rep
34136222	A case report of COVID-19 in an asymptomatic patient with newly diagnosed breast cancer.	Clin Case Rep
34135077	ChAdOx1 nCOV-19 vaccine-induced immune thrombotic thrombocytopenia and cerebral venous sinus thrombosis (CVST).	BMJ Case Rep
34134808	Cardiac manifestations and short-term outcomes of multisystem inflammatory syndrome in Middle Eastern children during the COVID-19 pandemic: a case series.	Cardiol Young
34134652	Euglycaemic ketoacidosis in pregnant women with COVID-19: two case reports.	BMC Pregnancy Childbirth
34131675	Case of erythema multiforme/Stevens-Johnson syndrome: an unusual presentation of COVID-19.	J R Coll Physicians Edinb
34131550	Electrical Storm With Incessant Ventricular Tachycardia in a COVID-19 Patient: Review of Current Evidence.	Cureus
34131531	Treatment With Remdesivir in Two Pregnant Patients With COVID-19 Pneumonia.	Cureus
34131510	COVID-19 vaccine-related lymph node activation - patterns of uptake on PET-CT.	BJR Case Rep
34131509	A case of cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (CADASIL) presenting as post-infectious manifestation of SARS-CoV-2 infection.	BJR Case Rep
34131508	CT findings in a patient with Coronavirus Disease-19-associated acute pericarditis.	BJR Case Rep
34131098	A 17-Year-Old Girl with a Recent History of Marijuana Use Presented with Pneumomediastinum and Pneumopericardium and Tested Positive for SARS-CoV-2 Infection on Hospital Admission.	Am J Case Rep
34130972	Isolated cortical vein thrombosis in a young male adult.	BMJ Case Rep
34130765	COVID-19 pandemic as a risk factor for the reactivation of herpes viruses.	Epidemiol Infect
34130744	Reactive arthritis in the right hip following COVID-19 infection: a case report.	Trop Dis Travel Med Vaccines
34130536	Acute Pancreatitis in a Patient With COVID-19 After the Resolution of Respiratory Symptoms.	J Investig Med High Impact Case Rep
34130197	COVID-19 in Argentine teriflunomide-treated multiple sclerosis patients: First national case series.	Mult Scler Relat Disord
34129968	Coronavirus Disease 2019 and Pituitary Apoplexy: A Single-Center Case Series and Review of the Literature.	World Neurosurg
34129749	Localized cutaneous reaction to an mRNA COVID-19 vaccine.	J Cosmet Dermatol
34129731	Multisystem inflammatory syndrome in children occurred in one of four thousand children with severe acute respiratory syndrome coronavirus 2.	Acta Paediatr
34129096	COVID-19-associated myoclonus in a series of five critically ill patients.	Wien Klin Wochenschr
34128416	Continuous hemadsorption with cytokine adsorber for severe COVID-19: A case series of 15 patients.	Int J Artif Organs
34128074	Mucormycosis- A Dreaded Complication Of Covid-19.	QJM
34127943	SARS-CoV-2 infection associated severe dilated cardiomyopathy in a 4-week-old infant.	IDCases
34127938	Myocardial infarction complicated by cardiac arrest revealing SARS-COV-2 infection: Case report.	Ann Med Surg (Lond)
34127505	COVID-19-induced postural orthostatic tachycardia syndrome treated with ivabradine.	BMJ Case Rep
34127503	Can PIMS-TS lead to a facial nerve palsy?	BMJ Case Rep
34127316	Upper-Extremity Phlegmasia Cerulea Dolens with Compartment Syndrome in Coronavirus Disease 2019 Sepsis.	J Hand Surg Am
34126613	Severe Brain Damage in a Moderate Preterm Infant as Complication of Post-COVID-19 Response during Pregnancy.	Neonatology
34126582	Subcutaneous emphysema and spontaneous pneumomediastinum in non-intubated COVID-19 patient: Presenting unusual case report.	Int J Surg Case Rep
