pmid	title_e	journal
33418438	Infection rates from Covid-19 in Great Britain by geographical units: A model-based estimation from mortality data.	Health Place
33417906	NO2 levels as a contributing factor to COVID-19 deaths: The first empirical estimate of threshold values.	Environ Res
33417839	What the reproductive number R0 can and cannot tell us about COVID-19 dynamics.	Theor Popul Biol
33417605	Prediction of the COVID-19 epidemic trends based on SEIR and AI models.	PLoS One
33415760	Retrospective prediction of the epidemic trend of COVID-19 in Wuhan at four phases.	J Med Virol
33415612	Prediction of the confirmed cases and deaths of global COVID-19 using artificial intelligence.	Environ Sci Pollut Res Int
33414147	Estimating the COVID-19 epidemic trajectory and hospital capacity requirements in South West England: a mathematical modelling framework.	BMJ Open
33413723	Effect of Travel Restrictions of Wuhan City Against COVID-19: A Modified SEIR Model Analysis.	Disaster Med Public Health Prep
33413715	An evaluation of COVID-19 transmission control in Wenzhou using a modified SEIR model.	Epidemiol Infect
33413154	Incorporating and addressing testing bias within estimates of epidemic dynamics for SARS-CoV-2.	BMC Med Res Methodol
33412804	"COVID-19 pandemic: a mobility-dependent SEIR model with undetected cases in Italy, Europe, and US."	Epidemiol Prev
33412802	[Analysis and future scenarios of the SARS-CoV-2 epidemic in Tuscany Region (Central Italy)].	Epidemiol Prev
33412799	Describing the epidemic trends of COVID-19 in the area covered by Agency for Health Protection of the Metropolitan Area of Milan.	Epidemiol Prev
33412586	Mobility-Guided Estimation of COVID-19 Transmission Rates.	Am J Epidemiol
33411744	"Forecasting COVID-19 confirmed cases, deaths and recoveries: Revisiting established time series modeling through novel applications for the USA and Italy."	PLoS One
33411737	Robust estimation of diagnostic rate and real incidence of COVID-19 for European policymakers.	PLoS One
33406533	Estimating the Effect of Social Distancing Interventions on COVID-19 in the United States.	Am J Epidemiol
33406106	Optimal periodic closure for minimizing risk in emerging disease outbreaks.	PLoS One
33406102	"Relaxation of social distancing restrictions: Model estimated impact on COVID-19 epidemic in Manitoba, Canada."	PLoS One
33406042	"2019nCoVAS: Developing the Web Service for Epidemic Transmission Prediction, Genome Analysis, and Psychological Stress Assessment for 2019-nCoV."	IEEE/ACM Trans Comput Biol Bioinform
33405171	Forecasting of COVID-19 onset cases: a data-driven analysis in the early stage of delay.	Environ Sci Pollut Res Int
33402754	"COVID-19: Adaptation of a model to predicting healthcare resources needs in Valle del Cauca, Colombia."	Colomb Med (Cali)
33402722	Estimating and explaining the spread of COVID-19 at the county level in the USA.	Commun Biol
33399860	"Estimation of US SARS-CoV-2 Infections, Symptomatic Infections, Hospitalizations, and Deaths Using Seroprevalence Surveys."	JAMA Netw Open
33398249	Short-term forecast in the early stage of the COVID-19 outbreak in Italy. Application of a weighted and cumulative average daily growth rate to an exponential decay model.	Infect Dis Model
33396488	Epidemiological Forecasting with Model Reduction of Compartmental Models. Application to the COVID-19 Pandemic.	Biology (Basel)
33396355	Analytical Parameter Estimation of the SIR Epidemic Model. Applications to the COVID-19 Pandemic.	Entropy (Basel)
33392422	Coronavirus (COVID-19) in Nigeria: Survival rate.	Sci Afr
33392419	Dynamics of COVID-19 transmission in Dhaka and Chittagong: Two business hubs of Bangladesh.	Clin Epidemiol Glob Health
33391987	"A simple, SIR-like but individual-based epidemic model: Application in comparison of COVID-19 in New York City and Wuhan."	Results Phys
33391986	A fuzzy fractional model of coronavirus (COVID-19) and its study with Legendre spectral method.	Results Phys
33391985	An analysis of a nonlinear susceptible-exposed-infected-quarantine-recovered pandemic model of a novel coronavirus with delay effect.	Results Phys
33391984	A modified SEIR model to predict the COVID-19 outbreak in Spain and Italy: Simulating control scenarios and multi-scale epidemics.	Results Phys
33391791	Robust estimates of the true (population) infection rate for COVID-19: a backcasting approach.	R Soc Open Sci
33391372	"Mathematical model of COVID-19 spread in Turkey and South Africa: theory, methods, and applications."	Adv Differ Equ
33390766	Optimal design of lock-down and reopening policies for early-stage epidemics through SIR-D models.	Annu Rev Control
33390671	Mathematical analysis of COVID-19 via new mathematical model.	Chaos Solitons Fractals
33386788	Social restriction versus herd immunity policies in the early phase of the SARS-CoV-2 pandemic: A mathematical modelling study.	Asian Pac J Allergy Immunol
33385101	Graph modelling for tracking the COVID-19 pandemic spread.	Infect Dis Model
33384521	R0 and Re of COVID-19: Can We Predict When the Pandemic Outbreak will be Contained?	Indian J Crit Care Med
33384444	TW-SIR: time-window based SIR for COVID-19 forecasts.	Sci Rep
33381170	Modeling the Effects of Nonpharmaceutical Interventions on COVID-19 Spread in Kenya.	Interdiscip Perspect Infect Dis
33380364	"Effect of evacuation of Japanese residents from Wuhan, China, on preventing transmission of novel coronavirus infection: A modelling study."	J Infect Chemother
33380055	A logistic model and predictions for the spread of the COVID-19 pandemic.	Chaos
33378925	A dynamical framework for modeling fear of infection and frustration with social distancing in COVID-19 spread.	Math Biosci Eng
33378907	"Predicting COVID-19 using past pandemics as a guide: how reliable were mathematical models then, and how reliable will they be now?"	Math Biosci Eng
33378886	A new dynamical modeling SEIR with global analysis applied to the real data of spreading COVID-19 in Saudi Arabia.	Math Biosci Eng
33378881	Mathematical analysis for COVID-19 resurgence in the contaminated environment.	Math Biosci Eng
33367130	"An adaptive, interacting, cluster-based model for predicting the transmission dynamics of COVID-19."	Heliyon
33363716	Tracking and forecasting milepost moments of the epidemic in the early-outbreak: framework and applications to the COVID-19.	F1000Res
33362986	New applications related to Covid-19.	Results Phys
33362427	Structural identifiability and observability of compartmental models of the COVID-19 pandemic.	Annu Rev Control
33362342	Mathematical model for spreading of COVID-19 virus with the Mittag-Leffler kernel.	Numer Methods Partial Differ Equ
33362341	Mathematical modeling for novel coronavirus (COVID-19) and control.	Numer Methods Partial Differ Equ
33362323	"A multiregional extension of the SIR model, with application to the COVID-19 spread in Italy."	Math Methods Appl Sci
33362233	Estimation of the incubation period of COVID-19 in Vietnam.	PLoS One
33359440	Transmission dynamics of the COVID-19 epidemic in England.	Int J Infect Dis
33354566	A Mathematical and Statistical Estimation of Potential Transmission and Severity of COVID-19: A Combined Study of Romania and Pakistan.	Biomed Res Int
33353964	New statistical RI index allow to better track the dynamics of COVID-19 outbreak in Italy.	Sci Rep
33353045	Epidemic Dynamics via Wavelet Theory and Machine Learning with Applications to Covid-19.	Biology (Basel)
33352328	"Measuring the impact of the COVID-19 outbreak in Ecuador using preliminary estimates of excess mortality, March 17-October 22, 2020."	Int J Infect Dis
33349859	A demographic scaling model for estimating the total number of COVID-19 infections.	Int J Epidemiol
33349741	Analysis and prediction of COVID-19 trajectory: A machine learning approach.	J Public Aff
33344650	Forecasting COVID-19 Cases Using Alpha-Sutte Indicator: A Comparison with Autoregressive Integrated Moving Average (ARIMA) Method.	Biomed Res Int
33342518	A perspective on early detection systems models for COVID-19 spreading.	Biochem Biophys Res Commun
33342517	Range of reproduction number estimates for COVID-19 spread.	Biochem Biophys Res Commun
33338902	"Identification of potential lockdown areas during COVID-19 transmission in Punjab, Pakistan."	Public Health
33338320	Response to COVID-19 in Cyprus: Policy changes and epidemic trends.	Int J Clin Pract
33335879	Ten Epidemiological Parameters of COVID-19: Use of Rapid Literature Review to Inform Predictive Models During the Pandemic.	Front Public Health
33335284	A report on COVID-19 epidemic in Pakistan using SEIR fractional model.	Sci Rep
33335107	Analysis and prediction of the coronavirus disease epidemic in China based on an individual-based model.	Sci Rep
33332363	Real-time neural network based predictor for cov19 virus spread.	PLoS One
33330309	Prediction of Epidemics Trend of COVID-19 in Bangladesh.	Front Public Health
33330305	COVID-19 Infection Process in Italy and Spain: Are Data Talking? Evidence From ARMA and Vector Autoregression Models.	Front Public Health
33329991	Modeling the pandemic trend of 2019 Coronavirus with optimal control analysis.	Results Phys
33327169	Epidemic plateau in critical susceptible-infected-removed dynamics with nontrivial initial conditions.	Phys Rev E
33327002	Optimal allocation of limited test resources for the quantification of COVID-19 infections.	Swiss Med Wkly
33326924	Human activity pattern implications for modeling SARS-CoV-2 transmission.	Comput Methods Programs Biomed
33326421	Estimating the herd immunity threshold by accounting for the hidden asymptomatics using a COVID-19 specific model.	PLoS One
33324533	"Modeling and prediction of COVID-19 spread in the Philippines by October 13, 2020, by using the VARMAX time series method with preventive measures."	Results Phys
33324028	A hybrid multi-objective optimizer-based model for daily electricity demand prediction considering COVID-19.	Energy (Oxf)
33322572	SARS-CoV-2 Infections and COVID-19 Fatality: Estimation of Infection Fatality Ratio and Current Prevalence.	Int J Environ Res Public Health
33319859	Heterogeneity and effectiveness analysis of COVID-19 prevention and control in major cities in China through time-varying reproduction number estimation.	Sci Rep
