pmid	title_e	journal
33670889	COVID-19 in Farm Animals: Host Susceptibility and Prevention Strategies.	Animals (Basel)
33670736	Environmental Stability of SARS-CoV-2 on Different Types of Surfaces under Indoor and Seasonal Climate Conditions.	Pathogens
33667717	"Correlation of the rise and fall in COVID-19 cases with the social isolation index and early outpatient treatment with hydroxychloroquine and chloroquine in the state of Santa Catarina, southern Brazil: A retrospective analysis."	Travel Med Infect Dis
33666921	COVID-19 MEDEVAC Best Practices: The Development of a Standardized Medical Operating Guideline.	Med J (Ft Sam Houst Tex)
33666147	Lessons learned 1 year after SARS-CoV-2 emergence leading to COVID-19 pandemic.	Emerg Microbes Infect
33665540	SARS-CoV-2 and the Eye: Implications for the Retina Specialist from Human Coronavirus Outbreaks and Animal Models.	J Vitreoretin Dis
33665143	"AMR and Covid-19 on the Frontline: A Call to Rethink War, WASH, and Public Health."	Ann Glob Health
33665041	Sensitivity analysis of the infection transmissibility in the UK during the COVID-19 pandemic.	PeerJ
33664169	Airborne transmission of SARS-CoV-2 is the dominant route of transmission: droplets and aerosols.	Infez Med
33663644	"Early assessment of diffusion and possible expansion of SARS-CoV-2 Lineage 20I/501Y.V1 (B.1.1.7, variant of concern 202012/01) in France, January to March 2021."	Euro Surveill
33660619	"Lethal zoonotic coronavirus infections of humans - comparative phylogenetics, epidemiology, transmission, and clinical features of coronavirus disease 2019, The Middle East respiratory syndrome and severe acute respiratory syndrome."	Curr Opin Pulm Med
33659260	Population Bottlenecks and Intra-host Evolution During Human-to-Human Transmission of SARS-CoV-2.	Front Med (Lausanne)
33658750	Evidence of SARS-CoV-2 Transmission Through the Ocular Route.	Clin Ophthalmol
33658332	Functional and genetic analysis of viral receptor ACE2 orthologs reveals a broad potential host range of SARS-CoV-2.	Proc Natl Acad Sci U S A
33658326	Estimated transmissibility and impact of SARS-CoV-2 lineage B.1.1.7 in England.	Science
33656735	The 2019 Novel Coronavirus Disease in Pregnancy: A Systematic Review.	Adv Exp Med Biol
33656734	A Systematic Review of 571 Pregnancies Affected by COVID-19.	Adv Exp Med Biol
33656712	A Review Study on the Neonatal Outcomes of Pregnant Women with COVID-19.	Adv Exp Med Biol
33656224	Management of infants born to mothers with suspected or confirmed SARS-CoV-2 infection in the delivery room: A tentative proposal 2020.	Pediatr Int
33656128	Poor sanitation and transmission of COVID-19 in Brazil.	Sao Paulo Med J
33655830	Treatment approaches for COVID-19: A critical review.	Mini Rev Med Chem
33655825	"COVID-19: Epidemiology, Pathology, Diagnosis, Treatment, and Impact."	Curr Pharm Des
33655480	Coronaviruses in humans and animals: the role of bats in viral evolution.	Environ Sci Pollut Res Int
33655053	Air circulation in a gastrointestinal light source box and endoscope in the era of SARS-CoV-2 and airborne transmission of microorganisms.	Endosc Int Open
33655020	Modelling COVID-19 incidence in the African sub-region using smooth transition autoregressive model.	Model Earth Syst Environ
33651756	Consequences of the SARS-CoV-2 pandemic in the perinatal period.	Curr Opin Pediatr
33650812	Major zoonotic diseases of public health importance in Bangladesh.	Vet Med Sci
33650490	Genomic epidemiology of COVID-19 in care homes in the east of England.	Elife
33650338	"Geospatial Analysis of Age-specific SARS-CoV-2 Transmission Patterns in Households, Korea."	J Korean Med Sci
33650278	Sociodemographic characteristics of pregnant women tested positive for COVID-19 admitted to a referral center in Northern Italy during lockdown period.	J Obstet Gynaecol Res
33650201	Risk of symptomatic COVID-19 due to aircraft transmission: a retrospective cohort study of contact-traced flights during England's containment phase.	Influenza Other Respir Viruses
33649547	ACE2 receptor usage reveals variation in susceptibility to SARS-CoV and SARS-CoV-2 infection among bat species.	Nat Ecol Evol
33649364	Contact tracing evaluation for COVID-19 transmission in the different movement levels of a rural college town in the USA.	Sci Rep
33647911	Evaluation of Diarrhea in Patients with COVID-19.	Dig Dis
33647516	The high prevalence of asymptomatic SARS-CoV-2 infection reveals the silent spread of COVID-19.	Int J Infect Dis
33647375	Investigation of intra-hospital SARS-CoV-2 transmission using nanopore whole-genome sequencing.	J Hosp Infect
33645840	Historical and contemporary views on cholera transmission: are we repeating past discussions? Can lessons learned from cholera be applied to COVID-19?	APMIS
33645395	"Maternal, neonatal and placental characteristics of SARS-CoV-2 positive mothers."	J Matern Fetal Neonatal Med
33645392	"Perinatology clinic in the coronavirus disease-2019 pandemic: what harms, often teaches."	J Matern Fetal Neonatal Med
33644502	Seasonal variation and COVID-19 infection pattern: A gap from evidence to reality.	Curr Opin Environ Sci Health
33644500	"Long, thin transmission chains of Severe Acute Respiratory Syndrome Coronavirus 2 may go undetected for several weeks at low to moderate reproduction numbers: Implications for containment and elimination strategy."	Infect Dis Model
33644499	Assessing effects of reopening policies on COVID-19 pandemic in Texas with a data-driven transmission model.	Infect Dis Model
33644261	"SARS-CoV-2: phylogenetic origins, pathogenesis, modes of transmission, and the potential role of nanotechnology."	Virusdisease
33643982	Can ACE2 Receptor Polymorphism Predict Species Susceptibility to SARS-CoV-2?	Front Public Health
33643779	Incubation period for COVID-19: a systematic review and meta-analysis.	Z Gesundh Wiss
33643658	"The presence of SARS-CoV-2 in raw and treated wastewater in 3 cities of Iran: Tehran, Qom and Anzali during coronavirus disease 2019 (COVID-19) outbreak."	J Environ Health Sci Eng
33643063	"SARS-COV-2 and Ocular Surface: From Physiology to Pathology, a Route to Understand Transmission and Disease."	Front Physiol
33642964	Detection and disinfection of COVID-19 virus in wastewater.	Environ Chem Lett
33642918	A technical review of face mask wearing in preventing respiratory COVID-19 transmission.	Curr Opin Colloid Interface Sci
33642804	"The emerging SARS-CoV, MERS-CoV, and SARS-CoV-2: An insight into the viruses zoonotic aspects."	Vet World
33642664	Modeling airborne pathogen transport and transmission risks of SARS-CoV-2.	Appl Math Model
33641858	"A review: Epidemiology, pathogenesis and prospect in developing vaccines for novel Coronavirus (COVID-19)."	Indian J Tuberc
33640475	"Proximity to international airports and early transmission of COVID-19 in the United States-An epidemiological assessment of the geographic distribution of 490,000 cases."	Travel Med Infect Dis
33640157	Reparations for Black American descendants of persons enslaved in the U.S. and their potential impact on SARS-CoV-2 transmission.	Soc Sci Med
33638484	"New SARS-CoV-2 variant of concern imported from the United Kingdom to Vietnam, December 2020."	J Med Virol
33638230	Adherence to COVID-19 preventive measures and associated factors among pregnant women in Ghana.	Trop Med Int Health
33638080	"Effect of COVID-19 lockdown on the water quality index of River Gomti, India, with potential hazard of faecal-oral transmission."	Environ Sci Pollut Res Int
33637652	Retail store customer flow and COVID-19 transmission.	Proc Natl Acad Sci U S A
33637076	Characterization of hospital airborne SARS-CoV-2.	Respir Res
33636719	SARS-CoV-2 spike D614G change enhances replication and transmission.	Nature
33635912	Transmission of SARS-CoV-2 in domestic cats imposes a narrow bottleneck.	PLoS Pathog
33633490	Evolution of spray and aerosol from respiratory releases: theoretical estimates for insight on viral transmission.	Proc Math Phys Eng Sci
33633316	Airborne dispersion of droplets during coughing: a physical model of viral transmission.	Sci Rep
33631222	"Pervasive transmission of E484K and emergence of VUI-NP13L with evidence of SARS-CoV-2 co-infection events by two different lineages in Rio Grande do Sul, Brazil."	Virus Res
33631131	A public health approach for deciding policy on infant feeding and mother-infant contact in the context of COVID-19.	Lancet Glob Health
33630842	Modelling suggests limited change in the reproduction number from reopening Norwegian kindergartens and schools during the COVID-19 pandemic.	PLoS One
33630823	"Clusters of SARS-CoV-2 Infection Among Elementary School Educators and Students in One School District - Georgia, December 2020-January 2021."	MMWR Morb Mortal Wkly Rep
33630820	"Detection of B.1.351 SARS-CoV-2 Variant Strain - Zambia, December 2020."	MMWR Morb Mortal Wkly Rep
33630090	Risk Factors Associated With COVID-19 Transmission Among US Air Force Trainees in a Congregant Setting.	JAMA Netw Open
33627333	Assessment of SARS-CoV-2 infectivity of upper respiratory specimens from COVID-19 patients by virus isolation using VeroE6/TMPRSS2 cells.	BMJ Open Respir Res
33627170	On the emergence of antibacterial and antiviral copper cold spray coatings.	J Biol Eng
33627079	Clinical characteristics of coronavirus disease 2019 (COVID-19) in patients out of Wuhan from China: a case control study.	BMC Infect Dis
33625042	Potential and demonstrated impacts of the COVID-19 pandemic on sexually transmissible infections: Republication.	Curr Opin HIV AIDS
33624927	Aerosol transmission of SARS-CoV-2 by children and adults during the COVID-19 pandemic.	Pediatr Pulmonol
33624358	Suggestions on cleavage embryo and blastocyst vitrification/transfer based on expression profile of ACE2 and TMPRSS2 in current COVID-19 pandemic.	Mol Reprod Dev
33624270	A comprehensive review of SARS-CoV-2 genetic mutations and lessons from animal coronavirus recombination in one health perspective.	J Microbiol
33623817	Effects of population co-location reduction on cross-county transmission risk of COVID-19 in the United States.	Appl Netw Sci
33623732	Investigation of the dynamics of COVID-19 with a fractional mathematical model: A comparative study with actual data.	Results Phys
33622465	"SARS-CoV-2 Exposure in Escaped Mink, Utah, USA."	Emerg Infect Dis
33622148	Trade-offs between mobility restrictions and transmission of SARS-CoV-2.	J R Soc Interface
33621767	Evaluation of cochlear functions in infants exposed to SARS-CoV-2 intrauterine.	Am J Otolaryngol
33620317	Viral load and contact heterogeneity predict SARS-CoV-2 transmission and super-spreading events.	Elife
33619736	The effect of climbing chalk powder on the infectivity of human coronavirus OC43.	Lett Appl Microbiol
33618971	Reopening schools in the context of increasing COVID-19 community transmission: The French experience.	Arch Pediatr
33618545	SARS-CoV-2 Viability on 16 Common Indoor Surface Finish Materials.	HERD
33618008	Characterizing SARS-CoV-2 genome diversity circulating in South American countries: Signatures of potentially emergent lineages?	Int J Infect Dis
33618004	Transmissibility of asymptomatic COVID-19: Data from Japanese clusters.	Int J Infect Dis
33617579	Mathematical modeling of COVID-19 transmission dynamics in Uganda: Implications of complacency and early easing of lockdown.	PLoS One
33616049	COVID-19 Dentistry-Related Aspects: A Literature Overview.	Int Dent J
